iso;country;language;id;region1;region2;region3;region4;locality;postcode;suburb;latitude;longitude;elevation;iso2;fips;nuts;hasc;stat;timezone;utc;dst
GB;United Kingdom;EN;1020072867;England;South West England;City of Bristol;;Bristol;BS13 0BX;;51.403826;-2.607437;85;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072868;England;South West England;City of Bristol;;Bristol;BS13 0BY;;51.403477;-2.607260;89;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072869;England;South West England;City of Bristol;;Bristol;BS13 0BZ;;51.403602;-2.605594;85;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072870;England;South West England;City of Bristol;;Bristol;BS13 0DA;;51.403187;-2.605947;92;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072871;England;South West England;City of Bristol;;Bristol;BS13 0DB;;51.403377;-2.604024;83;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1029814027;England;South West England;City of Bristol;;Bristol;BS13 0DD;;51.407263;-2.591423;61;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072872;England;South West England;City of Bristol;;Bristol;BS13 0DE;;51.403065;-2.603416;81;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072873;England;South West England;City of Bristol;;Bristol;BS13 0DF;;51.402520;-2.604544;91;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072874;England;South West England;City of Bristol;;Bristol;BS13 0DG;;51.402694;-2.603885;86;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072875;England;South West England;City of Bristol;;Bristol;BS13 0DH;;51.401649;-2.602506;87;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072876;England;South West England;City of Bristol;;Bristol;BS13 0DJ;;51.402582;-2.602863;84;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072877;England;South West England;City of Bristol;;Bristol;BS13 0DL;;51.402102;-2.601750;81;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072878;England;South West England;City of Bristol;;Bristol;BS13 0DN;;51.402548;-2.600764;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072879;England;South West England;City of Bristol;;Bristol;BS13 0DP;;51.403266;-2.601089;76;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072880;England;South West England;City of Bristol;;Bristol;BS13 0DQ;;51.401584;-2.602951;91;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072881;England;South West England;City of Bristol;;Bristol;BS13 0DR;;51.403287;-2.602269;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072882;England;South West England;City of Bristol;;Bristol;BS13 0DS;;51.403798;-2.604202;81;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072883;England;South West England;City of Bristol;;Bristol;BS13 0DT;;51.404078;-2.604062;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072884;England;South West England;City of Bristol;;Bristol;BS13 0DU;;51.403928;-2.601702;73;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072885;England;South West England;City of Bristol;;Bristol;BS13 0DW;;51.402977;-2.601273;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072886;England;South West England;City of Bristol;;Bristol;BS13 0DX;;51.403510;-2.600776;72;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072887;England;South West England;City of Bristol;;Bristol;BS13 0DY;;51.404494;-2.605203;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072888;England;South West England;City of Bristol;;Bristol;BS13 0DZ;;51.404344;-2.604798;77;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1031035066;England;South West England;City of Bristol;;Bristol;BS13 0EE;;51.404328;-2.599062;68;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072890;England;South West England;City of Bristol;;Bristol;BS13 0EF;;51.404132;-2.598714;69;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072891;England;South West England;City of Bristol;;Bristol;BS13 0EL;;51.406252;-2.597434;61;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072892;England;South West England;City of Bristol;;Bristol;BS13 0EN;;51.405878;-2.596595;61;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072893;England;South West England;City of Bristol;;Bristol;BS13 0EP;;51.405951;-2.594598;58;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072894;England;South West England;City of Bristol;;Bristol;BS13 0ER;;51.405606;-2.595355;59;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072895;England;South West England;City of Bristol;;Bristol;BS13 0ES;;51.405295;-2.594632;59;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072896;England;South West England;City of Bristol;;Bristol;BS13 0ET;;51.405565;-2.596318;61;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072897;England;South West England;City of Bristol;;Bristol;BS13 0EU;;51.405310;-2.596961;61;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072898;England;South West England;City of Bristol;;Bristol;BS13 0EW;;51.406287;-2.595853;55;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072899;England;South West England;City of Bristol;;Bristol;BS13 0EX;;51.405074;-2.595593;61;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072900;England;South West England;City of Bristol;;Bristol;BS13 0EY;;51.404400;-2.595627;63;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072901;England;South West England;City of Bristol;;Bristol;BS13 0EZ;;51.404591;-2.596966;63;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072902;England;South West England;City of Bristol;;Bristol;BS13 0HA;;51.404248;-2.597091;65;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072903;England;South West England;City of Bristol;;Bristol;BS13 0HB;;51.404403;-2.594980;62;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072904;England;South West England;City of Bristol;;Bristol;BS13 0HD;;51.403781;-2.595188;66;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072905;England;South West England;City of Bristol;;Bristol;BS13 0HE;;51.403817;-2.597014;67;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072906;England;South West England;City of Bristol;;Bristol;BS13 0HF;;51.404412;-2.600271;69;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072907;England;South West England;City of Bristol;;Bristol;BS13 0HG;;51.404595;-2.601394;70;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072908;England;South West England;City of Bristol;;Bristol;BS13 0HH;;51.404871;-2.601901;71;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072909;England;South West England;City of Bristol;;Bristol;BS13 0HL;;51.405076;-2.602335;71;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072910;England;South West England;City of Bristol;;Bristol;BS13 0HN;;51.405249;-2.603660;71;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072911;England;South West England;City of Bristol;;Bristol;BS13 0HP;;51.406517;-2.603562;64;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072912;England;South West England;City of Bristol;;Bristol;BS13 0HQ;;51.404992;-2.601155;68;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072913;England;South West England;City of Bristol;;Bristol;BS13 0HR;;51.405601;-2.605016;71;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072914;England;South West England;City of Bristol;;Bristol;BS13 0HS;;51.405427;-2.605618;71;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072915;England;South West England;City of Bristol;;Bristol;BS13 0HT;;51.405199;-2.604651;73;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072916;England;South West England;City of Bristol;;Bristol;BS13 0HU;;51.404855;-2.603267;74;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072917;England;South West England;City of Bristol;;Bristol;BS13 0HW;;51.405562;-2.603937;69;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072918;England;South West England;City of Bristol;;Bristol;BS13 0HX;;51.404030;-2.599389;69;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072919;England;South West England;City of Bristol;;Bristol;BS13 0HZ;;51.405522;-2.601205;68;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072920;England;South West England;City of Bristol;;Bristol;BS13 0JG;;51.406528;-2.599608;64;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072921;England;South West England;City of Bristol;;Bristol;BS13 0JH;;51.405920;-2.599950;68;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072922;England;South West England;City of Bristol;;Bristol;BS13 0JJ;;51.405915;-2.599960;68;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072923;England;South West England;City of Bristol;;Bristol;BS13 0JL;;51.406195;-2.600836;68;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072924;England;South West England;City of Bristol;;Bristol;BS13 0JN;;51.406189;-2.600840;68;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1030977677;England;South West England;City of Bristol;;Bristol;BS13 0JP;;51.407626;-2.601334;59;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072926;England;South West England;City of Bristol;;Bristol;BS13 0JQ;;51.406534;-2.599608;64;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072927;England;South West England;City of Bristol;;Bristol;BS13 0JT;;51.407832;-2.599668;58;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072928;England;South West England;City of Bristol;;Bristol;BS13 0JU;;51.408037;-2.601756;57;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1030974480;England;South West England;City of Bristol;;Bristol;BS13 0JW;;51.406830;-2.600475;62;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072930;England;South West England;City of Bristol;;Bristol;BS13 0JX;;51.408518;-2.600957;52;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072931;England;South West England;City of Bristol;;Bristol;BS13 0JY;;51.408648;-2.601735;53;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072932;England;South West England;City of Bristol;;Bristol;BS13 0JZ;;51.408874;-2.601580;52;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072933;England;South West England;City of Bristol;;Bristol;BS13 0LA;;51.409141;-2.600419;52;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072934;England;South West England;City of Bristol;;Bristol;BS13 0LB;;51.409019;-2.599526;54;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072935;England;South West England;City of Bristol;;Bristol;BS13 0LD;;51.408282;-2.599473;55;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072936;England;South West England;City of Bristol;;Bristol;BS13 0LE;;51.409395;-2.598136;50;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072937;England;South West England;City of Bristol;;Bristol;BS13 0LF;;51.409591;-2.596758;48;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072938;England;South West England;City of Bristol;;Bristol;BS13 0LG;;51.410155;-2.595429;48;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072939;England;South West England;City of Bristol;;Bristol;BS13 0LH;;51.409020;-2.595917;52;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072940;England;South West England;City of Bristol;;Bristol;BS13 0LJ;;51.408693;-2.596502;53;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072941;England;South West England;City of Bristol;;Bristol;BS13 0LL;;51.408144;-2.594942;53;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072942;England;South West England;City of Bristol;;Bristol;BS13 0LN;;51.407924;-2.595773;55;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072943;England;South West England;City of Bristol;;Bristol;BS13 0LP;;51.407375;-2.597664;58;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072944;England;South West England;City of Bristol;;Bristol;BS13 0LQ;;51.409679;-2.595394;50;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072945;England;South West England;City of Bristol;;Bristol;BS13 0LR;;51.408149;-2.597387;55;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072946;England;South West England;City of Bristol;;Bristol;BS13 0LS;;51.408657;-2.598357;53;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072947;England;South West England;City of Bristol;;Bristol;BS13 0LT;;51.407670;-2.597984;57;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072948;England;South West England;City of Bristol;;Bristol;BS13 0LU;;51.406767;-2.596937;58;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072949;England;South West England;City of Bristol;;Bristol;BS13 0LW;;51.407258;-2.595894;55;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072950;England;South West England;City of Bristol;;Bristol;BS13 0LX;;51.406391;-2.596530;56;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072951;England;South West England;City of Bristol;;Bristol;BS13 0LY;;51.406355;-2.594747;55;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072952;England;South West England;City of Bristol;;Bristol;BS13 0LZ;;51.408088;-2.598795;57;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072953;England;South West England;City of Bristol;;Bristol;BS13 0NF;;51.402833;-2.597806;75;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072954;England;South West England;City of Bristol;;Bristol;BS13 0NG;;51.402418;-2.596291;74;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072955;England;South West England;City of Bristol;;Bristol;BS13 0NH;;51.401351;-2.597557;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072956;England;South West England;City of Bristol;;Bristol;BS13 0NJ;;51.402447;-2.597772;77;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072957;England;South West England;City of Bristol;;Bristol;BS13 0NL;;51.402068;-2.597925;79;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072958;England;South West England;City of Bristol;;Bristol;BS13 0NN;;51.402493;-2.599139;79;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072959;England;South West England;City of Bristol;;Bristol;BS13 0NP;;51.401497;-2.598795;81;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072960;England;South West England;City of Bristol;;Bristol;BS13 0NQ;;51.401518;-2.596524;75;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072961;England;South West England;City of Bristol;;Bristol;BS13 0NR;;51.400531;-2.597920;81;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072962;England;South West England;City of Bristol;;Bristol;BS13 0NS;;51.400446;-2.598695;85;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072963;England;South West England;City of Bristol;;Bristol;BS13 0NT;;51.401006;-2.599838;86;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072964;England;South West England;City of Bristol;;Bristol;BS13 0NU;;51.401209;-2.600717;88;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072965;England;South West England;City of Bristol;;Bristol;BS13 0NW;;51.401911;-2.598700;80;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072966;England;South West England;City of Bristol;;Bristol;BS13 0NX;;51.401984;-2.600239;80;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072967;England;South West England;City of Bristol;;Bristol;BS13 0NY;;51.402806;-2.599531;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072968;England;South West England;City of Bristol;;Bristol;BS13 0NZ;;51.403384;-2.599093;74;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072969;England;South West England;City of Bristol;;Bristol;BS13 0PD;;51.409023;-2.596995;52;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072970;England;South West England;City of Bristol;;Bristol;BS13 0PH;;51.403490;-2.597743;70;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072971;England;South West England;City of Bristol;;Bristol;BS13 0PJ;;51.402941;-2.596111;70;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072972;England;South West England;City of Bristol;;Bristol;BS13 0PL;;51.403429;-2.595456;67;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072973;England;South West England;City of Bristol;;Bristol;BS13 0PN;;51.403081;-2.593195;69;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072974;England;South West England;City of Bristol;;Bristol;BS13 0PP;;51.402807;-2.592285;76;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072975;England;South West England;City of Bristol;;Bristol;BS13 0PR;;51.402836;-2.591840;77;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072976;England;South West England;City of Bristol;;Bristol;BS13 0PS;;51.403684;-2.591377;73;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072977;England;South West England;City of Bristol;;Bristol;BS13 0PT;;51.404693;-2.591016;70;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072978;England;South West England;City of Bristol;;Bristol;BS13 0PU;;51.404536;-2.589993;74;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072979;England;South West England;City of Bristol;;Bristol;BS13 0PW;;51.403461;-2.592725;70;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072980;England;South West England;City of Bristol;;Bristol;BS13 0PX;;51.403291;-2.590926;77;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072981;England;South West England;City of Bristol;;Bristol;BS13 0PY;;51.403167;-2.590551;80;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072982;England;South West England;City of Bristol;;Bristol;BS13 0PZ;;51.403496;-2.589333;80;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072983;England;South West England;City of Bristol;;Bristol;BS13 0QA;;51.402873;-2.589914;83;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072984;England;South West England;City of Bristol;;Bristol;BS13 0QB;;51.402867;-2.589267;87;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072985;England;South West England;City of Bristol;;Bristol;BS13 0QD;;51.403214;-2.588265;85;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072986;England;South West England;City of Bristol;;Bristol;BS13 0QE;;51.403965;-2.587312;82;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072987;England;South West England;City of Bristol;;Bristol;BS13 0QF;;51.404768;-2.585065;81;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072988;England;South West England;City of Bristol;;Bristol;BS13 0QG;;51.405045;-2.585385;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072989;England;South West England;City of Bristol;;Bristol;BS13 0QH;;51.403556;-2.588284;82;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072990;England;South West England;City of Bristol;;Bristol;BS13 0QJ;;51.404321;-2.587992;77;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072991;England;South West England;City of Bristol;;Bristol;BS13 0QL;;51.404838;-2.587151;77;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072992;England;South West England;City of Bristol;;Bristol;BS13 0QN;;51.405249;-2.585804;76;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072993;England;South West England;City of Bristol;;Bristol;BS13 0QP;;51.405149;-2.587974;73;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072994;England;South West England;City of Bristol;;Bristol;BS13 0QQ;;51.404152;-2.587659;79;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072995;England;South West England;City of Bristol;;Bristol;BS13 0QR;;51.404400;-2.588468;77;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072996;England;South West England;City of Bristol;;Bristol;BS13 0QS;;51.403909;-2.589468;78;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072997;England;South West England;City of Bristol;;Bristol;BS13 0QT;;51.404737;-2.589320;74;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072998;England;South West England;City of Bristol;;Bristol;BS13 0QU;;51.404686;-2.588859;75;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020072999;England;South West England;City of Bristol;;Bristol;BS13 0QW;;51.405473;-2.586095;75;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020073000;England;South West England;City of Bristol;;Bristol;BS13 0QX;;51.405778;-2.586171;74;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020073001;England;South West England;City of Bristol;;Bristol;BS13 0QY;;51.405320;-2.584339;77;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
