,iso,country,language,id,region1,region2,region3,locality,Postcode,Postcode Latitude,Postcode Longitude,elevation,iso2,fips,nuts,stat,Postcode2,Locality Latitude,Locality Longitude
2820,GB,United Kingdom,EN,1020074068,England,South West England,City of Bristol,Bristol,BS14 9EP,51.424868,-2.5584119999999997,41,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2821,GB,United Kingdom,EN,1020074069,England,South West England,City of Bristol,Bristol,BS14 9ER,51.424821,-2.5589869999999997,45,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2822,GB,United Kingdom,EN,1020074070,England,South West England,City of Bristol,Bristol,BS14 9ES,51.422328,-2.557504,56,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2823,GB,United Kingdom,EN,1020074071,England,South West England,City of Bristol,Bristol,BS14 9ET,51.422289,-2.558078,59,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2824,GB,United Kingdom,EN,1020074072,England,South West England,City of Bristol,Bristol,BS14 9EU,51.419852,-2.556366,63,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2825,GB,United Kingdom,EN,1020074073,England,South West England,City of Bristol,Bristol,BS14 9EW,51.413491,-2.56657,69,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2826,GB,United Kingdom,EN,1020074074,England,South West England,City of Bristol,Bristol,BS14 9EX,51.419804,-2.556984,65,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2827,GB,United Kingdom,EN,1020074075,England,South West England,City of Bristol,Bristol,BS14 9EY,51.420122,-2.558023,69,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2828,GB,United Kingdom,EN,1020074076,England,South West England,City of Bristol,Bristol,BS14 9EZ,51.420075,-2.558584,70,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2829,GB,United Kingdom,EN,1020074077,England,South West England,City of Bristol,Bristol,BS14 9FQ,51.417,-2.5659810000000003,60,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2830,GB,United Kingdom,EN,1020074078,England,South West England,City of Bristol,Bristol,BS14 9HA,51.422222999999995,-2.558667,62,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2831,GB,United Kingdom,EN,1020074079,England,South West England,City of Bristol,Bristol,BS14 9HB,51.422104,-2.55914,64,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2832,GB,United Kingdom,EN,1020074080,England,South West England,City of Bristol,Bristol,BS14 9HD,51.422891,-2.560171,64,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2833,GB,United Kingdom,EN,1020074081,England,South West England,City of Bristol,Bristol,BS14 9HE,51.42301,-2.5614529999999998,64,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2834,GB,United Kingdom,EN,1020074082,England,South West England,City of Bristol,Bristol,BS14 9HF,51.423497,-2.559359,59,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2835,GB,United Kingdom,EN,1020074083,England,South West England,City of Bristol,Bristol,BS14 9HG,51.424510999999995,-2.559875,50,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2836,GB,United Kingdom,EN,1020074084,England,South West England,City of Bristol,Bristol,BS14 9HH,51.414506,-2.5592349999999997,72,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2837,GB,United Kingdom,EN,1020074085,England,South West England,City of Bristol,Bristol,BS14 9HL,51.415667,-2.559062,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2838,GB,United Kingdom,EN,1020074086,England,South West England,City of Bristol,Bristol,BS14 9HP,51.413645,-2.560547,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2839,GB,United Kingdom,EN,1020074087,England,South West England,City of Bristol,Bristol,BS14 9HQ,51.413841999999995,-2.5607509999999998,75,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2840,GB,United Kingdom,EN,1020074088,England,South West England,City of Bristol,Bristol,BS14 9HS,51.417946,-2.5600959999999997,68,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2841,GB,United Kingdom,EN,1020074089,England,South West England,City of Bristol,Bristol,BS14 9HT,51.416212,-2.559744,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2842,GB,United Kingdom,EN,1020074090,England,South West England,City of Bristol,Bristol,BS14 9HU,51.416685,-2.560541,70,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2843,GB,United Kingdom,EN,1020074091,England,South West England,City of Bristol,Bristol,BS14 9HX,51.41428,-2.5595630000000003,72,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2844,GB,United Kingdom,EN,1020074092,England,South West England,City of Bristol,Bristol,BS14 9HY,51.413441,-2.560084,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2845,GB,United Kingdom,EN,1020074093,England,South West England,City of Bristol,Bristol,BS14 9HZ,51.414957,-2.558981,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2846,GB,United Kingdom,EN,1020074094,England,South West England,City of Bristol,Bristol,BS14 9JA,51.414114,-2.558425,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2847,GB,United Kingdom,EN,1020074095,England,South West England,City of Bristol,Bristol,BS14 9JD,51.415102000000005,-2.556869,68,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2848,GB,United Kingdom,EN,1020074096,England,South West England,City of Bristol,Bristol,BS14 9JE,51.41675,-2.5561849999999997,68,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2849,GB,United Kingdom,EN,1020074097,England,South West England,City of Bristol,Bristol,BS14 9JF,51.416361,-2.556683,68,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2850,GB,United Kingdom,EN,1020074098,England,South West England,City of Bristol,Bristol,BS14 9JG,51.416579999999996,-2.558023,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2851,GB,United Kingdom,EN,1020074099,England,South West England,City of Bristol,Bristol,BS14 9JH,51.418878,-2.5569580000000003,67,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2852,GB,United Kingdom,EN,1020074100,England,South West England,City of Bristol,Bristol,BS14 9JJ,51.4185,-2.558838,70,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2853,GB,United Kingdom,EN,1020074101,England,South West England,City of Bristol,Bristol,BS14 9JL,51.418462,-2.55553,57,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2854,GB,United Kingdom,EN,1020074102,England,South West England,City of Bristol,Bristol,BS14 9JN,51.417421999999995,-2.556754,64,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2855,GB,United Kingdom,EN,1020074103,England,South West England,City of Bristol,Bristol,BS14 9JP,51.41251,-2.566745,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2856,GB,United Kingdom,EN,1020074104,England,South West England,City of Bristol,Bristol,BS14 9JQ,51.416528,-2.557534,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2857,GB,United Kingdom,EN,1020074105,England,South West England,City of Bristol,Bristol,BS14 9JR,51.412619,-2.566502,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2858,GB,United Kingdom,EN,1020074106,England,South West England,City of Bristol,Bristol,BS14 9JS,51.412877,-2.566965,70,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2859,GB,United Kingdom,EN,1020074107,England,South West England,City of Bristol,Bristol,BS14 9JT,51.413751,-2.5629779999999998,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2860,GB,United Kingdom,EN,1020074108,England,South West England,City of Bristol,Bristol,BS14 9JU,51.413866,-2.561441,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2861,GB,United Kingdom,EN,1020074109,England,South West England,City of Bristol,Bristol,BS14 9JW,51.417953999999995,-2.5563860000000003,61,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2862,GB,United Kingdom,EN,1020074110,England,South West England,City of Bristol,Bristol,BS14 9JX,51.413255,-2.561362,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2863,GB,United Kingdom,EN,1020074111,England,South West England,City of Bristol,Bristol,BS14 9JY,51.422434,-2.567184,53,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2864,GB,United Kingdom,EN,1020074112,England,South West England,City of Bristol,Bristol,BS14 9JZ,51.41324,-2.562584,75,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2865,GB,United Kingdom,EN,1020074113,England,South West England,City of Bristol,Bristol,BS14 9LA,51.414344,-2.5628990000000003,72,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2866,GB,United Kingdom,EN,1020074114,England,South West England,City of Bristol,Bristol,BS14 9LB,51.414676,-2.563234,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2867,GB,United Kingdom,EN,1020074115,England,South West England,City of Bristol,Bristol,BS14 9LD,51.414778000000005,-2.5643569999999998,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2868,GB,United Kingdom,EN,1020074116,England,South West England,City of Bristol,Bristol,BS14 9LE,51.415368,-2.565098,69,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2869,GB,United Kingdom,EN,1020074117,England,South West England,City of Bristol,Bristol,BS14 9LF,51.416336,-2.565771,61,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2870,GB,United Kingdom,EN,1020074118,England,South West England,City of Bristol,Bristol,BS14 9LG,51.416437,-2.565197,62,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2871,GB,United Kingdom,EN,1020074119,England,South West England,City of Bristol,Bristol,BS14 9LH,51.416351,-2.56823,62,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2872,GB,United Kingdom,EN,1020074120,England,South West England,City of Bristol,Bristol,BS14 9LJ,51.417304,-2.5681990000000003,55,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2873,GB,United Kingdom,EN,1020074121,England,South West England,City of Bristol,Bristol,BS14 9LL,51.417319,-2.565107,62,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2874,GB,United Kingdom,EN,1020074122,England,South West England,City of Bristol,Bristol,BS14 9LN,51.417367999999996,-2.562505,65,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2875,GB,United Kingdom,EN,1020074123,England,South West England,City of Bristol,Bristol,BS14 9LP,51.416553,-2.563516,64,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2876,GB,United Kingdom,EN,1020074124,England,South West England,City of Bristol,Bristol,BS14 9LQ,51.416982,-2.567864,59,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2877,GB,United Kingdom,EN,1020074125,England,South West England,City of Bristol,Bristol,BS14 9LR,51.416571000000005,-2.561834,68,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2878,GB,United Kingdom,EN,1031124894,England,South West England,City of Bristol,Bristol,BS14 9LS,51.415785,-2.562443,69,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2879,GB,United Kingdom,EN,1020074126,England,South West England,City of Bristol,Bristol,BS14 9LT,51.411753000000004,-2.563356,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2880,GB,United Kingdom,EN,1020074127,England,South West England,City of Bristol,Bristol,BS14 9LU,51.411201,-2.563968,75,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2881,GB,United Kingdom,EN,1020074128,England,South West England,City of Bristol,Bristol,BS14 9LW,51.417032,-2.563047,65,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2882,GB,United Kingdom,EN,1020074129,England,South West England,City of Bristol,Bristol,BS14 9LX,51.411543,-2.565798,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2883,GB,United Kingdom,EN,1020074130,England,South West England,City of Bristol,Bristol,BS14 9LY,51.411743,-2.565283,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2884,GB,United Kingdom,EN,1020074131,England,South West England,City of Bristol,Bristol,BS14 9LZ,51.413592,-2.565982,70,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2885,GB,United Kingdom,EN,1020074132,England,South West England,City of Bristol,Bristol,BS14 9NA,51.412647,-2.562404,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2886,GB,United Kingdom,EN,1020074133,England,South West England,City of Bristol,Bristol,BS14 9NB,51.413608,-2.564515,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2887,GB,United Kingdom,EN,1020074134,England,South West England,City of Bristol,Bristol,BS14 9ND,51.41345,-2.5637220000000003,75,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2888,GB,United Kingdom,EN,1020074135,England,South West England,City of Bristol,Bristol,BS14 9NE,51.411809999999996,-2.564608,75,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2889,GB,United Kingdom,EN,1020074136,England,South West England,City of Bristol,Bristol,BS14 9NF,51.412203999999996,-2.564843,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2890,GB,United Kingdom,EN,1020074137,England,South West England,City of Bristol,Bristol,BS14 9NG,51.414575,-2.5654619999999997,72,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2891,GB,United Kingdom,EN,1020074138,England,South West England,City of Bristol,Bristol,BS14 9NH,51.41168,-2.567266,72,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2892,GB,United Kingdom,EN,1020074139,England,South West England,City of Bristol,Bristol,BS14 9NJ,51.412057,-2.567386,70,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2893,GB,United Kingdom,EN,1020074140,England,South West England,City of Bristol,Bristol,BS14 9NL,51.414792,-2.5671180000000002,66,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2894,GB,United Kingdom,EN,1020074141,England,South West England,City of Bristol,Bristol,BS14 9NN,51.414966,-2.566473,66,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2895,GB,United Kingdom,EN,1020074142,England,South West England,City of Bristol,Bristol,BS14 9NP,51.411815999999995,-2.56885,69,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2896,GB,United Kingdom,EN,1020074143,England,South West England,City of Bristol,Bristol,BS14 9NQ,51.413478000000005,-2.565477,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2897,GB,United Kingdom,EN,1020074144,England,South West England,City of Bristol,Bristol,BS14 9NR,51.410623,-2.570086,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2898,GB,United Kingdom,EN,1020074145,England,South West England,City of Bristol,Bristol,BS14 9NS,51.412805,-2.568905,65,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2899,GB,United Kingdom,EN,1020074146,England,South West England,City of Bristol,Bristol,BS14 9NT,51.415473,-2.567472,63,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2900,GB,United Kingdom,EN,1020074147,England,South West England,City of Bristol,Bristol,BS14 9NU,51.413321,-2.568063,65,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2901,GB,United Kingdom,EN,1020074148,England,South West England,City of Bristol,Bristol,BS14 9NW,51.414878,-2.565983,67,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2902,GB,United Kingdom,EN,1020074149,England,South West England,City of Bristol,Bristol,BS14 9NX,51.41572,-2.5667560000000003,61,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2903,GB,United Kingdom,EN,1020074150,England,South West England,City of Bristol,Bristol,BS14 9NY,51.411919,-2.567931,68,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2904,GB,United Kingdom,EN,1020074151,England,South West England,City of Bristol,Bristol,BS14 9NZ,51.412721000000005,-2.563872,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2905,GB,United Kingdom,EN,1020074152,England,South West England,City of Bristol,Bristol,BS14 9PA,51.411559999999994,-2.562233,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2906,GB,United Kingdom,EN,1020074153,England,South West England,City of Bristol,Bristol,BS14 9PB,51.410075,-2.5645,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2907,GB,United Kingdom,EN,1020074154,England,South West England,City of Bristol,Bristol,BS14 9PE,51.412776,-2.560047,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2908,GB,United Kingdom,EN,1020074155,England,South West England,City of Bristol,Bristol,BS14 9PF,51.411946,-2.560454,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2909,GB,United Kingdom,EN,1020074156,England,South West England,City of Bristol,Bristol,BS14 9PG,51.412084,-2.561693,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2910,GB,United Kingdom,EN,1020074157,England,South West England,City of Bristol,Bristol,BS14 9PH,51.411141,-2.561552,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2911,GB,United Kingdom,EN,1020074158,England,South West England,City of Bristol,Bristol,BS14 9PJ,51.409978,-2.562227,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2912,GB,United Kingdom,EN,1020074159,England,South West England,City of Bristol,Bristol,BS14 9PL,51.410975,-2.562455,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2913,GB,United Kingdom,EN,1020074160,England,South West England,City of Bristol,Bristol,BS14 9PN,51.410146000000005,-2.5626900000000004,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2914,GB,United Kingdom,EN,1020074161,England,South West England,City of Bristol,Bristol,BS14 9PP,51.408484,-2.564395,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2915,GB,United Kingdom,EN,1020074162,England,South West England,City of Bristol,Bristol,BS14 9PQ,51.409816,-2.5659919999999996,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2916,GB,United Kingdom,EN,1020074163,England,South West England,City of Bristol,Bristol,BS14 9PR,51.409445,-2.564593,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2917,GB,United Kingdom,EN,1020074164,England,South West England,City of Bristol,Bristol,BS14 9PS,51.409746000000005,-2.563662,78,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2918,GB,United Kingdom,EN,1020074165,England,South West England,City of Bristol,Bristol,BS14 9PT,51.409234999999995,-2.567078,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2919,GB,United Kingdom,EN,1020074166,England,South West England,City of Bristol,Bristol,BS14 9PU,51.408045,-2.565827,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2920,GB,United Kingdom,EN,1020074167,England,South West England,City of Bristol,Bristol,BS14 9PW,51.408469000000004,-2.5636900000000002,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2921,GB,United Kingdom,EN,1020074168,England,South West England,City of Bristol,Bristol,BS14 9PX,51.409421,-2.565858,75,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2922,GB,United Kingdom,EN,1020074169,England,South West England,City of Bristol,Bristol,BS14 9PY,51.408738,-2.5657490000000003,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2923,GB,United Kingdom,EN,1020074170,England,South West England,City of Bristol,Bristol,BS14 9PZ,51.411305,-2.5667150000000003,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2924,GB,United Kingdom,EN,1020074171,England,South West England,City of Bristol,Bristol,BS14 9QA,51.411068,-2.565476,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2925,GB,United Kingdom,EN,1020074172,England,South West England,City of Bristol,Bristol,BS14 9QB,51.410528,-2.565584,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2926,GB,United Kingdom,EN,1020074173,England,South West England,City of Bristol,Bristol,BS14 9QD,51.410235,-2.564891,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2927,GB,United Kingdom,EN,1020074174,England,South West England,City of Bristol,Bristol,BS14 9QE,51.409875,-2.566798,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2928,GB,United Kingdom,EN,1020074175,England,South West England,City of Bristol,Bristol,BS14 9QF,51.41037,-2.5666029999999997,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2929,GB,United Kingdom,EN,1020074176,England,South West England,City of Bristol,Bristol,BS14 9QG,51.411072,-2.566569,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2930,GB,United Kingdom,EN,1020074177,England,South West England,City of Bristol,Bristol,BS14 9QH,51.411246000000006,-2.562056,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2931,GB,United Kingdom,EN,1020074178,England,South West England,City of Bristol,Bristol,BS14 9QJ,51.410338,-2.564044,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2932,GB,United Kingdom,EN,1020074179,England,South West England,City of Bristol,Bristol,BS14 9QL,51.408228,-2.5725580000000003,73,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2933,GB,United Kingdom,EN,1020074180,England,South West England,City of Bristol,Bristol,BS14 9QN,51.408561999999996,-2.572375,72,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2934,GB,United Kingdom,EN,1020074181,England,South West England,City of Bristol,Bristol,BS14 9QP,51.409352,-2.5725569999999998,70,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2935,GB,United Kingdom,EN,1020074182,England,South West England,City of Bristol,Bristol,BS14 9QQ,51.410413,-2.563268,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2936,GB,United Kingdom,EN,1020074183,England,South West England,City of Bristol,Bristol,BS14 9QR,51.410036,-2.572523,67,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2937,GB,United Kingdom,EN,1020074184,England,South West England,City of Bristol,Bristol,BS14 9QS,51.407823,-2.570842,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2938,GB,United Kingdom,EN,1020074185,England,South West England,City of Bristol,Bristol,BS14 9QT,51.409157,-2.5701680000000002,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2939,GB,United Kingdom,EN,1020074186,England,South West England,City of Bristol,Bristol,BS14 9QU,51.412409000000004,-2.559683,71,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2940,GB,United Kingdom,EN,1020074187,England,South West England,City of Bristol,Bristol,BS14 9QW,51.409762,-2.571427,72,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2941,GB,United Kingdom,EN,1020074188,England,South West England,City of Bristol,Bristol,BS14 9QX,51.412755,-2.560594,72,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2942,GB,United Kingdom,EN,1020074189,England,South West England,City of Bristol,Bristol,BS14 9QZ,51.409911,-2.568495,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2943,GB,United Kingdom,EN,1020074190,England,South West England,City of Bristol,Bristol,BS14 9RA,51.409324,-2.56915,74,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2944,GB,United Kingdom,EN,1020074191,England,South West England,City of Bristol,Bristol,BS14 9RB,51.408842,-2.568382,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2945,GB,United Kingdom,EN,1020074192,England,South West England,City of Bristol,Bristol,BS14 9RD,51.408577,-2.569169,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2946,GB,United Kingdom,EN,1020074193,England,South West England,City of Bristol,Bristol,BS14 9RE,51.408246000000005,-2.5689490000000004,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2947,GB,United Kingdom,EN,1020074194,England,South West England,City of Bristol,Bristol,BS14 9RF,51.407964,-2.569636,76,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2948,GB,United Kingdom,EN,1020074195,England,South West England,City of Bristol,Bristol,BS14 9RG,51.40772,-2.56808,78,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2949,GB,United Kingdom,EN,1020074196,England,South West England,City of Bristol,Bristol,BS14 9RH,51.407879,-2.566659,77,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
2950,GB,United Kingdom,EN,1020074197,England,South West England,City of Bristol,Bristol,BS14 9RJ,51.414303000000004,-2.565875,69,GB-BST,UKB7,UKK11,E06000023,BS14 9,51.459642637334426,-2.59351473159462
